day,p3,p15,p50,p85,p97
1259,46.255,47.451,48.919,50.388,51.584
1260,46.257,47.453,48.922,50.39,51.586
1261,46.259,47.455,48.924,50.392,51.589
1262,46.261,47.458,48.926,50.395,51.591
1263,46.264,47.46,48.928,50.396,51.593
1264,46.266,47.463,48.931,50.399,51.595
1265,46.269,47.465,48.933,50.401,51.597
1266,46.271,47.467,48.935,50.403,51.6
1267,46.273,47.469,48.938,50.406,51.602
1268,46.275,47.471,48.94,50.408,51.604
1269,46.277,47.474,48.942,50.41,51.607
1270,46.279,47.476,48.944,50.413,51.609
1271,46.281,47.478,48.947,50.415,51.612
1272,46.283,47.48,48.949,50.417,51.614
1273,46.286,47.482,48.951,50.42,51.616
1274,46.289,47.485,48.953,50.422,51.618
1275,46.291,47.487,48.955,50.424,51.62
1276,46.293,47.489,48.958,50.426,51.622
1277,46.295,47.491,48.96,50.428,51.625
1278,46.297,47.494,48.962,50.431,51.627
1279,46.299,47.496,48.964,50.433,51.629
1280,46.301,47.498,48.967,50.435,51.632
1281,46.303,47.5,48.969,50.437,51.634
1282,46.305,47.502,48.971,50.44,51.636
1283,46.308,47.504,48.973,50.442,51.639
1284,46.311,47.507,48.975,50.444,51.64
1285,46.313,47.509,48.978,50.446,51.643
1286,46.315,47.511,48.98,50.448,51.645
1287,46.317,47.513,48.982,50.451,51.647
1288,46.319,47.515,48.984,50.453,51.649
1289,46.321,47.518,48.986,50.455,51.652
1290,46.323,47.52,48.989,50.457,51.654
1291,46.325,47.522,48.991,50.46,51.656
1292,46.327,47.524,48.993,50.462,51.659
1293,46.329,47.526,48.995,50.464,51.661
1294,46.331,47.528,48.997,50.466,51.663
1295,46.334,47.531,49,50.468,51.665
1296,46.336,47.533,49.002,50.47,51.667
1297,46.338,47.535,49.004,50.473,51.669
1298,46.34,47.537,49.006,50.475,51.672
1299,46.343,47.539,49.008,50.477,51.674
1300,46.345,47.541,49.01,50.479,51.676
1301,46.347,47.543,49.013,50.482,51.678
1302,46.349,47.546,49.015,50.484,51.681
1303,46.351,47.548,49.017,50.486,51.683
1304,46.353,47.55,49.019,50.488,51.685
1305,46.355,47.552,49.021,50.491,51.688
1306,46.358,47.554,49.023,50.492,51.689
1307,46.36,47.557,49.026,50.494,51.691
1308,46.362,47.559,49.028,50.497,51.693
1309,46.364,47.561,49.03,50.499,51.696
1310,46.366,47.563,49.032,50.501,51.698
1311,46.368,47.565,49.034,50.503,51.7
1312,46.37,47.567,49.036,50.505,51.702
1313,46.372,47.569,49.038,50.508,51.705
1314,46.374,47.571,49.041,50.51,51.707
1315,46.376,47.573,49.043,50.512,51.709
1316,46.378,47.575,49.045,50.514,51.712
1317,46.381,47.578,49.047,50.516,51.713
1318,46.383,47.58,49.049,50.518,51.715
1319,46.385,47.582,49.051,50.52,51.717
1320,46.387,47.584,49.053,50.523,51.72
1321,46.389,47.586,49.055,50.525,51.722
1322,46.391,47.588,49.058,50.527,51.724
1323,46.393,47.59,49.06,50.529,51.726
1324,46.395,47.592,49.062,50.531,51.728
1325,46.397,47.594,49.064,50.533,51.731
1326,46.399,47.596,49.066,50.536,51.733
1327,46.401,47.598,49.068,50.538,51.735
1328,46.404,47.601,49.07,50.539,51.736
1329,46.406,47.603,49.072,50.542,51.739
1330,46.408,47.605,49.074,50.544,51.741
1331,46.41,47.607,49.077,50.546,51.743
1332,46.412,47.609,49.079,50.548,51.745
1333,46.414,47.611,49.081,50.55,51.748
1334,46.416,47.613,49.083,50.552,51.75
1335,46.418,47.615,49.085,50.555,51.752
1336,46.42,47.617,49.087,50.557,51.754
1337,46.422,47.619,49.089,50.559,51.756
1338,46.424,47.621,49.091,50.561,51.759
1339,46.427,47.624,49.093,50.563,51.76
1340,46.429,47.626,49.095,50.565,51.762
1341,46.43,47.628,49.097,50.567,51.764
1342,46.432,47.63,49.099,50.569,51.766
1343,46.434,47.632,49.102,50.571,51.769
1344,46.436,47.634,49.104,50.573,51.771
1345,46.438,47.636,49.106,50.575,51.773
1346,46.44,47.638,49.108,50.578,51.775
1347,46.442,47.64,49.11,50.58,51.777
1348,46.444,47.642,49.112,50.582,51.779
1349,46.446,47.644,49.114,50.584,51.782
1350,46.449,47.646,49.116,50.586,51.783
1351,46.451,47.648,49.118,50.588,51.785
1352,46.453,47.65,49.12,50.59,51.787
1353,46.455,47.652,49.122,50.592,51.789
1354,46.457,47.654,49.124,50.594,51.791
1355,46.459,47.656,49.126,50.596,51.794
1356,46.461,47.658,49.128,50.598,51.796
1357,46.463,47.66,49.13,50.6,51.798
1358,46.464,47.662,49.132,50.602,51.8
1359,46.466,47.664,49.134,50.604,51.802
1360,46.468,47.666,49.136,50.607,51.804
1361,46.471,47.669,49.138,50.608,51.806
1362,46.473,47.671,49.14,50.61,51.808
1363,46.475,47.673,49.143,50.612,51.81
1364,46.477,47.675,49.145,50.614,51.812
1365,46.479,47.676,49.147,50.617,51.814
1366,46.481,47.678,49.149,50.619,51.816
1367,46.483,47.68,49.151,50.621,51.818
1368,46.485,47.682,49.153,50.623,51.821
1369,46.487,47.684,49.155,50.625,51.823
1370,46.488,47.686,49.157,50.627,51.825
1371,46.49,47.688,49.159,50.629,51.827
1372,46.493,47.691,49.161,50.631,51.828
1373,46.495,47.693,49.163,50.633,51.83
1374,46.497,47.695,49.165,50.635,51.832
1375,46.499,47.697,49.167,50.637,51.835
1376,46.501,47.699,49.169,50.639,51.837
1377,46.503,47.7,49.171,50.641,51.839
1378,46.505,47.702,49.173,50.643,51.841
1379,46.506,47.704,49.175,50.645,51.843
1380,46.508,47.706,49.177,50.647,51.845
1381,46.51,47.708,49.179,50.649,51.847
1382,46.512,47.71,49.181,50.651,51.849
1383,46.514,47.712,49.183,50.653,51.851
1384,46.517,47.714,49.185,50.655,51.852
1385,46.519,47.716,49.187,50.657,51.855
1386,46.521,47.718,49.189,50.659,51.857
1387,46.522,47.72,49.191,50.661,51.859
1388,46.524,47.722,49.193,50.663,51.861
1389,46.526,47.724,49.195,50.665,51.863
1390,46.528,47.726,49.197,50.667,51.865
1391,46.53,47.728,49.199,50.669,51.867
1392,46.532,47.73,49.201,50.671,51.869
1393,46.534,47.732,49.202,50.673,51.871
1394,46.535,47.734,49.204,50.675,51.873
1395,46.538,47.736,49.206,50.677,51.875
1396,46.54,47.738,49.208,50.679,51.877
1397,46.542,47.74,49.21,50.681,51.879
1398,46.544,47.742,49.212,50.683,51.881
1399,46.546,47.744,49.214,50.685,51.883
1400,46.548,47.746,49.216,50.687,51.885
1401,46.549,47.747,49.218,50.689,51.887
1402,46.551,47.749,49.22,50.691,51.889
1403,46.553,47.751,49.222,50.693,51.891
1404,46.555,47.753,49.224,50.695,51.893
1405,46.557,47.755,49.226,50.697,51.895
1406,46.559,47.757,49.228,50.699,51.897
1407,46.561,47.759,49.23,50.7,51.898
1408,46.563,47.761,49.232,50.702,51.9
1409,46.565,47.763,49.234,50.704,51.902
1410,46.567,47.765,49.236,50.706,51.904
1411,46.569,47.767,49.238,50.708,51.906
1412,46.57,47.769,49.24,50.71,51.909
1413,46.572,47.771,49.241,50.712,51.911
1414,46.574,47.772,49.243,50.714,51.913
1415,46.576,47.774,49.245,50.716,51.915
1416,46.578,47.776,49.247,50.718,51.917
1417,46.58,47.778,49.249,50.72,51.919
1418,46.582,47.78,49.251,50.722,51.92
1419,46.584,47.782,49.253,50.724,51.922
1420,46.586,47.784,49.255,50.726,51.924
1421,46.588,47.786,49.257,50.728,51.926
1422,46.59,47.788,49.259,50.73,51.928
1423,46.591,47.79,49.261,50.732,51.93
1424,46.593,47.792,49.263,50.734,51.932
1425,46.595,47.793,49.265,50.736,51.934
1426,46.597,47.795,49.266,50.737,51.936
1427,46.599,47.797,49.268,50.739,51.938
1428,46.6,47.799,49.27,50.741,51.94
1429,46.602,47.801,49.272,50.743,51.942
1430,46.605,47.803,49.274,50.745,51.943
1431,46.607,47.805,49.276,50.747,51.945
1432,46.609,47.807,49.278,50.749,51.947
1433,46.61,47.809,49.28,50.751,51.949
1434,46.612,47.811,49.282,50.753,51.951
1435,46.614,47.812,49.284,50.755,51.953
1436,46.616,47.814,49.285,50.757,51.955
1437,46.618,47.816,49.287,50.758,51.957
1438,46.619,47.818,49.289,50.76,51.959
1439,46.621,47.82,49.291,50.762,51.961
1440,46.623,47.822,49.293,50.764,51.963
1441,46.625,47.823,49.295,50.766,51.965
1442,46.627,47.826,49.297,50.768,51.966
1443,46.629,47.828,49.299,50.77,51.968
1444,46.631,47.829,49.301,50.772,51.97
1445,46.633,47.831,49.302,50.773,51.972
1446,46.634,47.833,49.304,50.775,51.974
1447,46.636,47.835,49.306,50.777,51.976
1448,46.638,47.837,49.308,50.779,51.978
1449,46.64,47.838,49.31,50.781,51.98
1450,46.642,47.84,49.312,50.783,51.982
1451,46.643,47.842,49.314,50.785,51.984
1452,46.645,47.844,49.315,50.787,51.986
1453,46.648,47.846,49.317,50.788,51.987
1454,46.649,47.848,49.319,50.79,51.989
1455,46.651,47.85,49.321,50.792,51.991
1456,46.653,47.852,49.323,50.794,51.993
1457,46.655,47.853,49.325,50.796,51.995
1458,46.657,47.855,49.327,50.798,51.997
1459,46.658,47.857,49.328,50.8,51.999
1460,46.66,47.859,49.33,50.802,52.001
1461,46.662,47.861,49.332,50.804,52.002
1462,46.664,47.862,49.334,50.806,52.004
1463,46.665,47.864,49.336,50.807,52.006
1464,46.667,47.866,49.338,50.809,52.008
1465,46.67,47.868,49.34,50.811,52.009
1466,46.672,47.87,49.341,50.813,52.011
1467,46.673,47.872,49.343,50.815,52.013
1468,46.675,47.874,49.345,50.816,52.015
1469,46.677,47.875,49.347,50.818,52.017
1470,46.678,47.877,49.349,50.82,52.019
1471,46.68,47.879,49.351,50.822,52.021
1472,46.682,47.881,49.352,50.824,52.023
1473,46.684,47.883,49.354,50.826,52.025
1474,46.685,47.884,49.356,50.828,52.027
1475,46.687,47.886,49.358,50.83,52.029
1476,46.689,47.888,49.36,50.832,52.031
1477,46.691,47.89,49.362,50.833,52.032
1478,46.693,47.892,49.363,50.835,52.033
1479,46.695,47.894,49.365,50.837,52.035
1480,46.697,47.895,49.367,50.839,52.037
1481,46.698,47.897,49.369,50.84,52.039
1482,46.7,47.899,49.371,50.842,52.041
1483,46.702,47.901,49.372,50.844,52.043
1484,46.703,47.902,49.374,50.846,52.045
1485,46.705,47.904,49.376,50.848,52.047
1486,46.707,47.906,49.378,50.85,52.049
1487,46.709,47.908,49.38,50.852,52.051
1488,46.71,47.91,49.382,50.853,52.053
1489,46.713,47.912,49.383,50.855,52.054
1490,46.715,47.914,49.385,50.857,52.055
1491,46.716,47.915,49.387,50.859,52.057
1492,46.718,47.917,49.389,50.86,52.059
1493,46.72,47.919,49.391,50.862,52.061
1494,46.722,47.921,49.392,50.864,52.063
1495,46.723,47.922,49.394,50.866,52.065
1496,46.725,47.924,49.396,50.868,52.067
1497,46.727,47.926,49.398,50.87,52.069
1498,46.728,47.928,49.4,50.871,52.071
1499,46.73,47.929,49.401,50.873,52.073
1500,46.732,47.931,49.403,50.875,52.074
1501,46.734,47.933,49.405,50.876,52.075
1502,46.736,47.935,49.407,50.878,52.077
1503,46.738,47.937,49.408,50.88,52.079
1504,46.739,47.938,49.41,50.882,52.081
1505,46.741,47.94,49.412,50.884,52.083
1506,46.743,47.942,49.414,50.886,52.085
1507,46.744,47.944,49.416,50.887,52.087
1508,46.746,47.945,49.417,50.889,52.089
1509,46.748,47.947,49.419,50.891,52.09
1510,46.75,47.949,49.421,50.893,52.092
1511,46.751,47.951,49.423,50.895,52.094
1512,46.753,47.952,49.424,50.897,52.096
1513,46.755,47.954,49.426,50.898,52.097
1514,46.757,47.956,49.428,50.9,52.099
1515,46.759,47.958,49.43,50.902,52.101
1516,46.76,47.96,49.432,50.903,52.103
1517,46.762,47.961,49.433,50.905,52.104
1518,46.764,47.963,49.435,50.907,52.106
1519,46.765,47.965,49.437,50.909,52.108
1520,46.767,47.966,49.439,50.911,52.11
1521,46.769,47.968,49.44,50.912,52.112
1522,46.77,47.97,49.442,50.914,52.114
1523,46.772,47.972,49.444,50.916,52.116
1524,46.774,47.973,49.446,50.918,52.117
1525,46.775,47.975,49.447,50.92,52.119
1526,46.778,47.977,49.449,50.921,52.12
1527,46.78,47.979,49.451,50.923,52.122
1528,46.781,47.981,49.453,50.925,52.124
1529,46.783,47.982,49.454,50.926,52.126
1530,46.785,47.984,49.456,50.928,52.128
1531,46.786,47.986,49.458,50.93,52.129
1532,46.788,47.987,49.46,50.932,52.131
1533,46.79,47.989,49.461,50.934,52.133
1534,46.791,47.991,49.463,50.935,52.135
1535,46.793,47.992,49.465,50.937,52.137
1536,46.795,47.994,49.467,50.939,52.139
1537,46.796,47.996,49.468,50.941,52.14
1538,46.799,47.998,49.47,50.942,52.141
1539,46.8,48,49.472,50.944,52.143
1540,46.802,48.001,49.474,50.946,52.145
1541,46.804,48.003,49.475,50.947,52.147
1542,46.805,48.005,49.477,50.949,52.149
1543,46.807,48.006,49.479,50.951,52.15
1544,46.809,48.008,49.48,50.953,52.152
1545,46.81,48.01,49.482,50.954,52.154
1546,46.812,48.011,49.484,50.956,52.156
1547,46.813,48.013,49.486,50.958,52.158
1548,46.815,48.015,49.487,50.96,52.159
1549,46.817,48.016,49.489,50.962,52.161
1550,46.819,48.019,49.491,50.963,52.162
1551,46.821,48.02,49.493,50.965,52.164
1552,46.823,48.022,49.494,50.966,52.166
1553,46.824,48.024,49.496,50.968,52.168
1554,46.826,48.025,49.498,50.97,52.169
1555,46.827,48.027,49.499,50.972,52.171
1556,46.829,48.029,49.501,50.974,52.173
1557,46.831,48.03,49.503,50.975,52.175
1558,46.832,48.032,49.505,50.977,52.177
1559,46.834,48.034,49.506,50.979,52.178
1560,46.836,48.035,49.508,50.981,52.18
1561,46.837,48.037,49.51,50.982,52.182
1562,46.839,48.039,49.511,50.984,52.184
1563,46.841,48.041,49.513,50.985,52.185
1564,46.843,48.042,49.515,50.987,52.187
1565,46.844,48.044,49.516,50.989,52.188
1566,46.846,48.046,49.518,50.991,52.19
1567,46.848,48.047,49.52,50.992,52.192
1568,46.849,48.049,49.522,50.994,52.194
1569,46.851,48.051,49.523,50.996,52.195
1570,46.853,48.052,49.525,50.998,52.197
1571,46.854,48.054,49.527,50.999,52.199
1572,46.856,48.056,49.528,51.001,52.201
1573,46.857,48.057,49.53,51.003,52.203
1574,46.859,48.059,49.532,51.005,52.204
1575,46.862,48.061,49.533,51.006,52.205
1576,46.863,48.063,49.535,51.008,52.207
1577,46.865,48.064,49.537,51.009,52.209
1578,46.866,48.066,49.538,51.011,52.211
1579,46.868,48.068,49.54,51.013,52.212
1580,46.869,48.069,49.542,51.014,52.214
1581,46.871,48.071,49.544,51.016,52.216
1582,46.873,48.072,49.545,51.018,52.218
1583,46.874,48.074,49.547,51.02,52.219
1584,46.876,48.076,49.549,51.021,52.221
1585,46.877,48.077,49.55,51.023,52.223
1586,46.879,48.079,49.552,51.025,52.225
1587,46.881,48.081,49.554,51.026,52.226
1588,46.883,48.083,49.555,51.028,52.227
1589,46.885,48.084,49.557,51.029,52.229
1590,46.886,48.086,49.559,51.031,52.231
1591,46.888,48.088,49.56,51.033,52.233
1592,46.889,48.089,49.562,51.035,52.234
1593,46.891,48.091,49.564,51.036,52.236
1594,46.893,48.092,49.565,51.038,52.238
1595,46.894,48.094,49.567,51.04,52.24
1596,46.896,48.096,49.569,51.041,52.241
1597,46.897,48.097,49.57,51.043,52.243
1598,46.899,48.099,49.572,51.045,52.245
1599,46.9,48.1,49.574,51.047,52.247
1600,46.902,48.102,49.575,51.048,52.248
1601,46.904,48.104,49.577,51.049,52.249
1602,46.906,48.106,49.579,51.051,52.251
1603,46.908,48.107,49.58,51.053,52.253
1604,46.909,48.109,49.582,51.055,52.254
1605,46.911,48.111,49.584,51.056,52.256
1606,46.912,48.112,49.585,51.058,52.258
1607,46.914,48.114,49.587,51.06,52.26
1608,46.915,48.115,49.588,51.061,52.261
1609,46.917,48.117,49.59,51.063,52.263
1610,46.919,48.119,49.592,51.065,52.265
1611,46.92,48.12,49.593,51.066,52.267
1612,46.922,48.122,49.595,51.068,52.268
1613,46.923,48.123,49.597,51.07,52.27
1614,46.926,48.126,49.598,51.071,52.271
1615,46.927,48.127,49.6,51.073,52.273
1616,46.929,48.129,49.602,51.074,52.274
1617,46.93,48.13,49.603,51.076,52.276
1618,46.932,48.132,49.605,51.078,52.278
1619,46.933,48.133,49.607,51.08,52.28
1620,46.935,48.135,49.608,51.081,52.281
1621,46.936,48.137,49.61,51.083,52.283
1622,46.938,48.138,49.611,51.085,52.285
1623,46.94,48.14,49.613,51.086,52.286
1624,46.941,48.141,49.615,51.088,52.288
1625,46.943,48.143,49.616,51.089,52.29
1626,46.944,48.145,49.618,51.091,52.292
1627,46.947,48.147,49.62,51.092,52.292
1628,46.948,48.148,49.621,51.094,52.294
1629,46.95,48.15,49.623,51.096,52.296
1630,46.951,48.151,49.624,51.097,52.297
1631,46.953,48.153,49.626,51.099,52.299
1632,46.954,48.154,49.628,51.101,52.301
1633,46.956,48.156,49.629,51.102,52.303
1634,46.957,48.158,49.631,51.104,52.304
1635,46.959,48.159,49.633,51.106,52.306
1636,46.961,48.161,49.634,51.107,52.308
1637,46.962,48.162,49.636,51.109,52.309
1638,46.964,48.164,49.637,51.111,52.311
1639,46.965,48.165,49.639,51.112,52.313
1640,46.968,48.168,49.641,51.113,52.313
1641,46.969,48.169,49.642,51.115,52.315
1642,46.971,48.171,49.644,51.117,52.317
1643,46.972,48.172,49.645,51.119,52.319
1644,46.974,48.174,49.647,51.12,52.32
1645,46.975,48.175,49.649,51.122,52.322
1646,46.977,48.177,49.65,51.123,52.324
1647,46.978,48.178,49.652,51.125,52.325
1648,46.98,48.18,49.653,51.127,52.327
1649,46.981,48.182,49.655,51.128,52.329
1650,46.983,48.183,49.657,51.13,52.33
1651,46.984,48.185,49.658,51.132,52.332
1652,46.986,48.186,49.66,51.133,52.334
1653,46.988,48.188,49.661,51.134,52.335
1654,46.99,48.19,49.663,51.136,52.336
1655,46.991,48.191,49.665,51.138,52.338
1656,46.993,48.193,49.666,51.139,52.34
1657,46.994,48.194,49.668,51.141,52.341
1658,46.996,48.196,49.669,51.143,52.343
1659,46.997,48.198,49.671,51.144,52.345
1660,46.999,48.199,49.673,51.146,52.346
1661,47,48.201,49.674,51.148,52.348
1662,47.002,48.202,49.676,51.149,52.35
1663,47.003,48.204,49.677,51.151,52.351
1664,47.005,48.205,49.679,51.152,52.353
1665,47.006,48.207,49.68,51.154,52.355
1666,47.009,48.209,49.682,51.155,52.355
1667,47.01,48.21,49.684,51.157,52.357
1668,47.012,48.212,49.685,51.158,52.359
1669,47.013,48.213,49.687,51.16,52.36
1670,47.015,48.215,49.688,51.162,52.362
1671,47.016,48.216,49.69,51.163,52.364
1672,47.018,48.218,49.692,51.165,52.365
1673,47.019,48.22,49.693,51.167,52.367
1674,47.021,48.221,49.695,51.168,52.369
1675,47.022,48.223,49.696,51.17,52.37
1676,47.024,48.224,49.698,51.171,52.372
1677,47.025,48.226,49.699,51.173,52.374
1678,47.027,48.227,49.701,51.175,52.375
1679,47.029,48.229,49.703,51.176,52.376
1680,47.03,48.231,49.704,51.177,52.378
1681,47.032,48.232,49.706,51.179,52.379
1682,47.033,48.234,49.707,51.181,52.381
1683,47.035,48.235,49.709,51.182,52.383
1684,47.036,48.237,49.71,51.184,52.384
1685,47.038,48.238,49.712,51.185,52.386
1686,47.039,48.24,49.713,51.187,52.388
1687,47.041,48.241,49.715,51.189,52.389
1688,47.042,48.243,49.717,51.19,52.391
1689,47.044,48.244,49.718,51.192,52.392
1690,47.045,48.246,49.72,51.193,52.394
1691,47.047,48.247,49.721,51.195,52.396
1692,47.049,48.249,49.723,51.196,52.396
1693,47.051,48.251,49.724,51.198,52.398
1694,47.052,48.252,49.726,51.199,52.4
1695,47.053,48.254,49.727,51.201,52.401
1696,47.055,48.255,49.729,51.203,52.403
1697,47.056,48.257,49.731,51.204,52.405
1698,47.058,48.258,49.732,51.206,52.406
1699,47.059,48.26,49.734,51.207,52.408
1700,47.061,48.261,49.735,51.209,52.41
1701,47.062,48.263,49.737,51.21,52.411
1702,47.064,48.264,49.738,51.212,52.413
1703,47.065,48.266,49.74,51.214,52.414
1704,47.067,48.267,49.741,51.215,52.416
1705,47.068,48.269,49.743,51.217,52.418
1706,47.07,48.271,49.744,51.218,52.418
1707,47.072,48.272,49.746,51.219,52.42
1708,47.073,48.274,49.748,51.221,52.422
1709,47.075,48.275,49.749,51.223,52.423
1710,47.076,48.277,49.751,51.224,52.425
1711,47.078,48.278,49.752,51.226,52.426
1712,47.079,48.28,49.754,51.227,52.428
1713,47.081,48.281,49.755,51.229,52.43
1714,47.082,48.283,49.757,51.231,52.431
1715,47.084,48.284,49.758,51.232,52.433
1716,47.085,48.286,49.76,51.234,52.434
1717,47.086,48.287,49.761,51.235,52.436
1718,47.088,48.289,49.763,51.237,52.438
1719,47.09,48.291,49.764,51.238,52.438
1720,47.092,48.292,49.766,51.24,52.44
1721,47.093,48.294,49.767,51.241,52.442
1722,47.095,48.295,49.769,51.243,52.443
1723,47.096,48.297,49.77,51.244,52.445
1724,47.097,48.298,49.772,51.246,52.446
1725,47.099,48.3,49.774,51.247,52.448
1726,47.1,48.301,49.775,51.249,52.45
1727,47.102,48.303,49.777,51.25,52.451
1728,47.103,48.304,49.778,51.252,52.453
1729,47.105,48.305,49.78,51.254,52.454
1730,47.106,48.307,49.781,51.255,52.456
1731,47.108,48.308,49.783,51.257,52.458
1732,47.109,48.31,49.784,51.258,52.459
1733,47.111,48.312,49.786,51.259,52.46
1734,47.113,48.313,49.787,51.261,52.461
1735,47.114,48.315,49.789,51.262,52.463
1736,47.116,48.316,49.79,51.264,52.465
1737,47.117,48.318,49.792,51.265,52.466
1738,47.119,48.319,49.793,51.267,52.468
1739,47.12,48.321,49.795,51.269,52.469
1740,47.121,48.322,49.796,51.27,52.471
1741,47.123,48.324,49.798,51.272,52.473
1742,47.124,48.325,49.799,51.273,52.474
1743,47.126,48.327,49.801,51.275,52.476
1744,47.127,48.328,49.802,51.276,52.477
1745,47.128,48.329,49.804,51.278,52.479
1746,47.131,48.331,49.805,51.279,52.48
1747,47.132,48.333,49.807,51.28,52.481
1748,47.134,48.334,49.808,51.282,52.483
1749,47.135,48.336,49.81,51.284,52.484
1750,47.137,48.337,49.811,51.285,52.486
1751,47.138,48.339,49.813,51.287,52.487
1752,47.139,48.34,49.814,51.288,52.489
1753,47.141,48.342,49.816,51.29,52.491
1754,47.142,48.343,49.817,51.291,52.492
1755,47.144,48.345,49.819,51.293,52.494
1756,47.145,48.346,49.82,51.294,52.495
1757,47.146,48.347,49.822,51.296,52.497
1758,47.148,48.349,49.823,51.297,52.498
1759,47.149,48.35,49.825,51.299,52.5
1760,47.152,48.352,49.826,51.3,52.501
1761,47.153,48.354,49.828,51.301,52.502
1762,47.154,48.355,49.829,51.303,52.504
1763,47.156,48.357,49.831,51.305,52.505
1764,47.157,48.358,49.832,51.306,52.507
1765,47.159,48.359,49.834,51.308,52.508
1766,47.16,48.361,49.835,51.309,52.51
1767,47.161,48.362,49.837,51.311,52.512
1768,47.163,48.364,49.838,51.312,52.513
1769,47.164,48.365,49.84,51.314,52.515
1770,47.166,48.367,49.841,51.315,52.516
1771,47.167,48.368,49.842,51.317,52.518
1772,47.168,48.37,49.844,51.318,52.519
1773,47.17,48.371,49.845,51.32,52.521
1774,47.172,48.373,49.847,51.321,52.522
1775,47.173,48.374,49.848,51.322,52.523
1776,47.175,48.376,49.85,51.324,52.525
1777,47.176,48.377,49.851,51.325,52.526
1778,47.178,48.379,49.853,51.327,52.528
1779,47.179,48.38,49.854,51.328,52.529
1780,47.18,48.381,49.856,51.33,52.531
1781,47.182,48.383,49.857,51.331,52.532
1782,47.183,48.384,49.859,51.333,52.534
1783,47.185,48.386,49.86,51.334,52.536
1784,47.186,48.387,49.862,51.336,52.537
1785,47.187,48.389,49.863,51.337,52.539
1786,47.189,48.39,49.865,51.339,52.54
1787,47.19,48.391,49.866,51.341,52.542
1788,47.193,48.393,49.867,51.341,52.542
1789,47.194,48.395,49.869,51.343,52.544
1790,47.195,48.396,49.87,51.345,52.545
1791,47.197,48.398,49.872,51.346,52.547
1792,47.198,48.399,49.873,51.348,52.549
1793,47.2,48.401,49.875,51.349,52.55
1794,47.201,48.402,49.876,51.35,52.552
1795,47.202,48.403,49.878,51.352,52.553
1796,47.204,48.405,49.879,51.353,52.555
1797,47.205,48.406,49.881,51.355,52.556
1798,47.206,48.408,49.882,51.356,52.558
1799,47.208,48.409,49.884,51.358,52.559
1800,47.209,48.41,49.885,51.36,52.561
1801,47.21,48.412,49.886,51.361,52.562
1802,47.213,48.414,49.888,51.362,52.563
1803,47.214,48.415,49.889,51.363,52.564
1804,47.216,48.417,49.891,51.365,52.566
1805,47.217,48.418,49.892,51.366,52.567
1806,47.218,48.419,49.894,51.368,52.569
1807,47.22,48.421,49.895,51.369,52.571
1808,47.221,48.422,49.897,51.371,52.572
1809,47.222,48.424,49.898,51.372,52.574
1810,47.224,48.425,49.9,51.374,52.575
1811,47.225,48.426,49.901,51.375,52.577
1812,47.227,48.428,49.902,51.377,52.578
1813,47.228,48.429,49.904,51.378,52.58
1814,47.229,48.431,49.905,51.38,52.581
1815,47.231,48.432,49.907,51.381,52.583
1816,47.233,48.434,49.908,51.382,52.583
1817,47.234,48.435,49.91,51.384,52.585
1818,47.236,48.437,49.911,51.385,52.586
1819,47.237,48.438,49.913,51.387,52.588
1820,47.238,48.44,49.914,51.388,52.589
1821,47.24,48.441,49.915,51.39,52.591
1822,47.241,48.442,49.917,51.391,52.592
1823,47.242,48.444,49.918,51.393,52.594
1824,47.244,48.445,49.92,51.394,52.595
1825,47.245,48.447,49.921,51.396,52.597
1826,47.247,48.448,49.923,51.397,52.598
1827,47.248,48.449,49.924,51.399,52.6
1828,47.249,48.451,49.925,51.4,52.602
1829,47.251,48.452,49.927,51.402,52.603
1830,47.253,48.454,49.928,51.402,52.604
1831,47.254,48.455,49.93,51.404,52.605
1832,47.256,48.457,49.931,51.405,52.607
1833,47.257,48.458,49.933,51.407,52.608
1834,47.258,48.46,49.934,51.408,52.61
1835,47.26,48.461,49.935,51.41,52.611
1836,47.261,48.462,49.937,51.411,52.613
1837,47.262,48.464,49.938,51.413,52.614
1838,47.264,48.465,49.94,51.414,52.616
1839,47.265,48.466,49.941,51.416,52.617
1840,47.266,48.468,49.943,51.417,52.619
1841,47.268,48.469,49.944,51.419,52.62
1842,47.269,48.471,49.945,51.42,52.622
1843,47.27,48.472,49.947,51.422,52.623
1844,47.273,48.474,49.948,51.423,52.624
1845,47.274,48.475,49.95,51.424,52.625
1846,47.275,48.477,49.951,51.426,52.627
1847,47.277,48.478,49.953,51.427,52.628
1848,47.278,48.479,49.954,51.428,52.63
1849,47.279,48.481,49.955,51.43,52.631
1850,47.281,48.482,49.957,51.431,52.633
1851,47.282,48.484,49.958,51.433,52.634
1852,47.284,48.485,49.96,51.434,52.636
1853,47.285,48.486,49.961,51.436,52.637
1854,47.286,48.488,49.962,51.437,52.639
1855,47.287,48.489,49.964,51.439,52.64
1856,47.289,48.49,49.965,51.44,52.642
