day,p3,p15,p50,p85,p97
1259,12.102,13.415,15.242,17.344,19.29
1260,12.106,13.419,15.248,17.351,19.298
1261,12.11,13.424,15.253,17.357,19.305
1262,12.114,13.429,15.259,17.364,19.313
1263,12.118,13.433,15.264,17.37,19.321
1264,12.122,13.438,15.27,17.377,19.329
1265,12.127,13.443,15.275,17.383,19.336
1266,12.13,13.447,15.281,17.39,19.344
1267,12.134,13.452,15.286,17.397,19.352
1268,12.139,13.456,15.292,17.403,19.359
1269,12.143,13.461,15.297,17.41,19.367
1270,12.147,13.466,15.303,17.416,19.375
1271,12.151,13.47,15.308,17.423,19.382
1272,12.155,13.475,15.314,17.429,19.39
1273,12.159,13.479,15.319,17.436,19.397
1274,12.162,13.484,15.325,17.443,19.405
1275,12.167,13.489,15.33,17.449,19.413
1276,12.171,13.493,15.336,17.456,19.42
1277,12.175,13.498,15.341,17.462,19.428
1278,12.179,13.503,15.347,17.469,19.436
1279,12.183,13.507,15.352,17.476,19.443
1280,12.187,13.512,15.358,17.482,19.451
1281,12.191,13.516,15.363,17.489,19.459
1282,12.195,13.521,15.369,17.495,19.466
1283,12.199,13.526,15.374,17.502,19.474
1284,12.203,13.53,15.38,17.509,19.482
1285,12.207,13.535,15.385,17.515,19.489
1286,12.211,13.539,15.391,17.522,19.497
1287,12.215,13.544,15.396,17.528,19.505
1288,12.219,13.549,15.402,17.535,19.513
1289,12.223,13.553,15.407,17.541,19.52
1290,12.227,13.558,15.413,17.548,19.528
1291,12.231,13.562,15.418,17.555,19.536
1292,12.235,13.567,15.423,17.561,19.543
1293,12.239,13.572,15.429,17.568,19.551
1294,12.243,13.576,15.434,17.574,19.558
1295,12.247,13.581,15.44,17.581,19.566
1296,12.251,13.585,15.445,17.588,19.574
1297,12.255,13.59,15.451,17.594,19.581
1298,12.259,13.595,15.456,17.601,19.589
1299,12.263,13.599,15.462,17.607,19.597
1300,12.267,13.604,15.467,17.614,19.604
1301,12.271,13.608,15.473,17.621,19.612
1302,12.275,13.613,15.478,17.627,19.62
1303,12.279,13.618,15.484,17.634,19.627
1304,12.283,13.622,15.489,17.64,19.635
1305,12.287,13.627,15.495,17.647,19.643
1306,12.291,13.631,15.5,17.654,19.651
1307,12.295,13.636,15.506,17.66,19.658
1308,12.299,13.641,15.511,17.667,19.666
1309,12.303,13.645,15.517,17.673,19.674
1310,12.307,13.65,15.522,17.68,19.682
1311,12.311,13.655,15.528,17.686,19.689
1312,12.315,13.659,15.533,17.693,19.697
1313,12.319,13.664,15.539,17.7,19.705
1314,12.323,13.668,15.544,17.706,19.712
1315,12.327,13.673,15.55,17.713,19.72
1316,12.331,13.677,15.555,17.719,19.727
1317,12.335,13.682,15.561,17.726,19.735
1318,12.339,13.687,15.566,17.733,19.743
1319,12.343,13.691,15.572,17.739,19.75
1320,12.347,13.696,15.577,17.746,19.758
1321,12.351,13.7,15.583,17.753,19.766
1322,12.355,13.705,15.588,17.759,19.774
1323,12.359,13.71,15.594,17.766,19.781
1324,12.363,13.714,15.599,17.772,19.789
1325,12.367,13.719,15.605,17.779,19.797
1326,12.371,13.723,15.61,17.785,19.805
1327,12.375,13.728,15.616,17.792,19.812
1328,12.379,13.733,15.621,17.799,19.82
1329,12.383,13.737,15.627,17.805,19.828
1330,12.387,13.742,15.632,17.812,19.835
1331,12.391,13.746,15.638,17.819,19.843
1332,12.395,13.751,15.643,17.825,19.851
1333,12.399,13.756,15.649,17.832,19.858
1334,12.403,13.76,15.654,17.838,19.866
1335,12.407,13.765,15.66,17.845,19.874
1336,12.411,13.769,15.665,17.852,19.882
1337,12.415,13.774,15.671,17.858,19.889
1338,12.419,13.778,15.676,17.865,19.897
1339,12.423,13.783,15.682,17.871,19.905
1340,12.427,13.788,15.687,17.878,19.913
1341,12.431,13.792,15.692,17.884,19.92
1342,12.435,13.797,15.698,17.891,19.928
1343,12.438,13.801,15.703,17.898,19.936
1344,12.442,13.806,15.709,17.904,19.943
1345,12.446,13.81,15.714,17.911,19.951
1346,12.451,13.815,15.72,17.918,19.959
1347,12.454,13.82,15.725,17.924,19.966
1348,12.458,13.824,15.731,17.931,19.974
1349,12.462,13.829,15.736,17.937,19.982
1350,12.466,13.833,15.742,17.944,19.99
1351,12.47,13.838,15.747,17.951,19.997
1352,12.474,13.843,15.753,17.957,20.005
1353,12.478,13.847,15.758,17.964,20.013
1354,12.482,13.852,15.764,17.97,20.021
1355,12.486,13.856,15.769,17.977,20.028
1356,12.49,13.861,15.775,17.984,20.036
1357,12.494,13.865,15.78,17.99,20.044
1358,12.498,13.87,15.786,17.997,20.051
1359,12.502,13.874,15.791,18.003,20.059
1360,12.506,13.879,15.797,18.01,20.067
1361,12.51,13.884,15.802,18.017,20.074
1362,12.514,13.888,15.808,18.023,20.082
1363,12.518,13.893,15.813,18.03,20.09
1364,12.522,13.897,15.819,18.037,20.098
1365,12.526,13.902,15.824,18.043,20.106
1366,12.53,13.906,15.83,18.05,20.114
1367,12.534,13.911,15.835,18.056,20.121
1368,12.538,13.916,15.84,18.063,20.129
1369,12.542,13.92,15.846,18.07,20.136
1370,12.545,13.925,15.851,18.076,20.144
1371,12.549,13.929,15.857,18.083,20.152
1372,12.553,13.934,15.862,18.089,20.16
1373,12.557,13.939,15.868,18.096,20.167
1374,12.561,13.943,15.873,18.103,20.175
1375,12.565,13.948,15.879,18.109,20.183
1376,12.569,13.952,15.884,18.116,20.191
1377,12.573,13.957,15.89,18.122,20.199
1378,12.577,13.961,15.895,18.129,20.206
1379,12.581,13.966,15.901,18.136,20.214
1380,12.585,13.97,15.906,18.142,20.222
1381,12.589,13.975,15.912,18.149,20.229
1382,12.593,13.979,15.917,18.156,20.237
1383,12.597,13.984,15.923,18.162,20.245
1384,12.601,13.989,15.928,18.169,20.253
1385,12.605,13.993,15.934,18.175,20.261
1386,12.609,13.998,15.939,18.182,20.268
1387,12.613,14.002,15.945,18.189,20.276
1388,12.616,14.007,15.95,18.195,20.284
1389,12.62,14.011,15.955,18.202,20.291
1390,12.624,14.016,15.961,18.209,20.299
1391,12.628,14.02,15.966,18.215,20.307
1392,12.632,14.025,15.972,18.222,20.315
1393,12.636,14.03,15.977,18.228,20.322
1394,12.64,14.034,15.983,18.235,20.33
1395,12.644,14.039,15.988,18.241,20.338
1396,12.648,14.043,15.994,18.248,20.346
1397,12.652,14.048,15.999,18.255,20.354
1398,12.656,14.052,16.005,18.262,20.361
1399,12.66,14.057,16.01,18.268,20.369
1400,12.664,14.062,16.016,18.275,20.377
1401,12.668,14.066,16.021,18.281,20.384
1402,12.672,14.071,16.026,18.288,20.392
1403,12.675,14.075,16.032,18.294,20.4
1404,12.679,14.08,16.038,18.301,20.408
1405,12.683,14.084,16.043,18.308,20.416
1406,12.687,14.089,16.048,18.314,20.424
1407,12.691,14.093,16.054,18.321,20.431
1408,12.695,14.098,16.059,18.328,20.439
1409,12.699,14.102,16.065,18.334,20.447
1410,12.703,14.107,16.07,18.341,20.454
1411,12.707,14.111,16.076,18.347,20.462
1412,12.711,14.116,16.081,18.354,20.47
1413,12.715,14.121,16.087,18.361,20.478
1414,12.719,14.125,16.092,18.367,20.486
1415,12.722,14.13,16.098,18.374,20.493
1416,12.726,14.134,16.103,18.381,20.501
1417,12.731,14.139,16.109,18.387,20.509
1418,12.734,14.143,16.114,18.394,20.517
1419,12.738,14.148,16.119,18.4,20.524
1420,12.742,14.152,16.125,18.407,20.532
1421,12.746,14.157,16.13,18.414,20.54
1422,12.75,14.161,16.136,18.42,20.548
1423,12.754,14.166,16.141,18.427,20.556
1424,12.758,14.17,16.147,18.434,20.563
1425,12.762,14.175,16.152,18.44,20.571
1426,12.766,14.179,16.158,18.447,20.579
1427,12.77,14.184,16.163,18.453,20.587
1428,12.774,14.189,16.169,18.46,20.594
1429,12.777,14.193,16.174,18.467,20.602
1430,12.781,14.198,16.18,18.473,20.61
1431,12.785,14.202,16.185,18.48,20.618
1432,12.789,14.207,16.191,18.487,20.626
1433,12.793,14.211,16.196,18.493,20.633
1434,12.797,14.216,16.202,18.5,20.641
1435,12.801,14.22,16.207,18.507,20.649
1436,12.805,14.225,16.212,18.513,20.657
1437,12.809,14.229,16.218,18.52,20.665
1438,12.812,14.234,16.223,18.526,20.673
1439,12.816,14.238,16.229,18.533,20.681
1440,12.82,14.243,16.234,18.54,20.688
1441,12.824,14.247,16.24,18.546,20.696
1442,12.828,14.252,16.245,18.553,20.704
1443,12.832,14.256,16.251,18.559,20.711
1444,12.836,14.261,16.256,18.566,20.719
1445,12.84,14.266,16.262,18.573,20.727
1446,12.844,14.27,16.267,18.579,20.735
1447,12.848,14.275,16.273,18.586,20.743
1448,12.851,14.279,16.278,18.593,20.751
1449,12.855,14.284,16.283,18.599,20.758
1450,12.859,14.288,16.289,18.606,20.766
1451,12.863,14.293,16.294,18.613,20.774
1452,12.867,14.297,16.3,18.619,20.782
1453,12.871,14.302,16.305,18.626,20.79
1454,12.875,14.306,16.311,18.633,20.798
1455,12.879,14.311,16.316,18.639,20.805
1456,12.883,14.315,16.322,18.646,20.813
1457,12.887,14.32,16.327,18.652,20.821
1458,12.89,14.324,16.333,18.659,20.828
1459,12.894,14.329,16.338,18.666,20.836
1460,12.898,14.333,16.343,18.672,20.844
1461,12.902,14.338,16.349,18.679,20.852
1462,12.906,14.342,16.354,18.686,20.86
1463,12.91,14.347,16.36,18.692,20.868
1464,12.914,14.351,16.365,18.699,20.875
1465,12.918,14.356,16.371,18.706,20.883
1466,12.921,14.36,16.376,18.712,20.891
1467,12.925,14.365,16.382,18.719,20.899
1468,12.929,14.369,16.387,18.726,20.907
1469,12.933,14.374,16.393,18.732,20.915
1470,12.937,14.378,16.398,18.739,20.923
1471,12.941,14.383,16.404,18.745,20.93
1472,12.945,14.387,16.409,18.752,20.938
1473,12.949,14.392,16.414,18.759,20.946
1474,12.952,14.396,16.42,18.765,20.954
1475,12.956,14.401,16.425,18.772,20.962
1476,12.96,14.405,16.431,18.779,20.97
1477,12.964,14.41,16.436,18.785,20.978
1478,12.968,14.414,16.442,18.792,20.985
1479,12.972,14.419,16.447,18.799,20.993
1480,12.976,14.423,16.453,18.805,21.001
1481,12.98,14.428,16.458,18.812,21.009
1482,12.983,14.432,16.464,18.819,21.017
1483,12.987,14.437,16.469,18.825,21.025
1484,12.991,14.442,16.475,18.832,21.032
1485,12.995,14.446,16.48,18.838,21.04
1486,12.999,14.451,16.485,18.845,21.048
1487,13.003,14.455,16.491,18.852,21.056
1488,13.007,14.46,16.496,18.858,21.063
1489,13.011,14.464,16.502,18.865,21.071
1490,13.015,14.469,16.507,18.872,21.079
1491,13.018,14.473,16.513,18.878,21.087
1492,13.022,14.478,16.518,18.885,21.095
1493,13.026,14.482,16.524,18.892,21.103
1494,13.03,14.487,16.529,18.898,21.11
1495,13.034,14.491,16.535,18.905,21.118
1496,13.038,14.496,16.54,18.912,21.126
1497,13.042,14.5,16.545,18.918,21.134
1498,13.045,14.505,16.551,18.925,21.142
1499,13.049,14.509,16.556,18.932,21.15
1500,13.053,14.514,16.562,18.938,21.158
1501,13.057,14.518,16.567,18.945,21.166
1502,13.061,14.523,16.573,18.952,21.173
1503,13.065,14.527,16.578,18.958,21.181
1504,13.069,14.532,16.584,18.965,21.189
1505,13.072,14.536,16.589,18.971,21.197
1506,13.076,14.541,16.595,18.978,21.205
1507,13.08,14.545,16.6,18.985,21.213
1508,13.084,14.55,16.605,18.991,21.221
1509,13.088,14.554,16.611,18.998,21.228
1510,13.092,14.559,16.616,19.005,21.236
1511,13.096,14.563,16.622,19.011,21.244
1512,13.1,14.568,16.627,19.018,21.252
1513,13.103,14.572,16.633,19.025,21.26
1514,13.107,14.576,16.638,19.032,21.268
1515,13.111,14.581,16.644,19.038,21.276
1516,13.115,14.585,16.649,19.045,21.284
1517,13.119,14.59,16.655,19.052,21.292
1518,13.122,14.594,16.66,19.058,21.3
1519,13.126,14.599,16.665,19.065,21.308
1520,13.13,14.603,16.671,19.072,21.315
1521,13.134,14.608,16.676,19.078,21.323
1522,13.138,14.612,16.682,19.085,21.331
1523,13.142,14.617,16.687,19.092,21.339
1524,13.146,14.621,16.693,19.098,21.347
1525,13.149,14.626,16.698,19.105,21.355
1526,13.153,14.63,16.704,19.112,21.363
1527,13.157,14.635,16.709,19.118,21.37
1528,13.161,14.639,16.715,19.125,21.378
1529,13.165,14.644,16.72,19.132,21.386
1530,13.169,14.648,16.725,19.138,21.394
1531,13.173,14.653,16.731,19.145,21.402
1532,13.176,14.657,16.736,19.152,21.41
1533,13.18,14.662,16.742,19.158,21.418
1534,13.184,14.666,16.747,19.165,21.426
1535,13.188,14.671,16.753,19.172,21.434
1536,13.192,14.675,16.758,19.178,21.441
1537,13.196,14.68,16.764,19.185,21.449
1538,13.2,14.684,16.769,19.191,21.457
1539,13.203,14.689,16.775,19.198,21.465
1540,13.207,14.693,16.78,19.205,21.473
1541,13.211,14.698,16.785,19.212,21.481
1542,13.215,14.702,16.791,19.218,21.489
1543,13.219,14.707,16.796,19.225,21.496
1544,13.223,14.711,16.802,19.232,21.504
1545,13.226,14.716,16.807,19.238,21.513
1546,13.23,14.72,16.813,19.245,21.521
1547,13.234,14.724,16.818,19.252,21.528
1548,13.238,14.729,16.824,19.258,21.536
1549,13.242,14.733,16.829,19.265,21.544
1550,13.246,14.738,16.835,19.272,21.552
1551,13.249,14.743,16.84,19.278,21.56
1552,13.253,14.747,16.845,19.285,21.568
1553,13.257,14.751,16.851,19.292,21.576
1554,13.261,14.756,16.856,19.298,21.584
1555,13.265,14.76,16.862,19.305,21.592
1556,13.269,14.765,16.867,19.312,21.599
1557,13.272,14.769,16.873,19.318,21.607
1558,13.276,14.774,16.878,19.325,21.615
1559,13.28,14.778,16.884,19.332,21.623
1560,13.284,14.783,16.889,19.339,21.631
1561,13.288,14.787,16.895,19.345,21.639
1562,13.292,14.792,16.9,19.352,21.647
1563,13.295,14.796,16.905,19.359,21.655
1564,13.299,14.801,16.911,19.365,21.663
1565,13.303,14.805,16.916,19.372,21.671
1566,13.307,14.81,16.922,19.379,21.679
1567,13.311,14.814,16.927,19.385,21.687
1568,13.314,14.819,16.933,19.392,21.695
1569,13.318,14.823,16.938,19.399,21.703
1570,13.322,14.828,16.944,19.405,21.711
1571,13.326,14.832,16.949,19.412,21.718
1572,13.33,14.837,16.955,19.419,21.726
1573,13.334,14.841,16.96,19.425,21.734
1574,13.338,14.846,16.965,19.432,21.742
1575,13.341,14.85,16.971,19.439,21.75
1576,13.345,14.854,16.976,19.445,21.758
1577,13.349,14.859,16.982,19.452,21.766
1578,13.353,14.863,16.987,19.459,21.774
1579,13.356,14.868,16.993,19.466,21.782
1580,13.36,14.872,16.998,19.472,21.79
1581,13.364,14.877,17.004,19.479,21.798
1582,13.368,14.881,17.009,19.486,21.806
1583,13.372,14.886,17.015,19.492,21.814
1584,13.376,14.89,17.02,19.499,21.822
1585,13.38,14.895,17.026,19.506,21.83
1586,13.383,14.899,17.031,19.512,21.838
1587,13.387,14.904,17.036,19.519,21.845
1588,13.391,14.908,17.042,19.526,21.853
1589,13.395,14.913,17.047,19.533,21.861
1590,13.399,14.917,17.053,19.539,21.869
1591,13.402,14.921,17.058,19.546,21.878
1592,13.406,14.926,17.064,19.553,21.885
1593,13.41,14.93,17.069,19.559,21.893
1594,13.414,14.935,17.075,19.566,21.901
1595,13.418,14.939,17.08,19.573,21.909
1596,13.422,14.944,17.086,19.58,21.917
1597,13.425,14.948,17.091,19.586,21.925
1598,13.429,14.953,17.096,19.593,21.933
1599,13.433,14.957,17.102,19.6,21.941
1600,13.437,14.962,17.107,19.606,21.949
1601,13.441,14.966,17.113,19.613,21.957
1602,13.445,14.971,17.118,19.62,21.965
1603,13.448,14.975,17.124,19.626,21.973
1604,13.452,14.98,17.129,19.633,21.981
1605,13.456,14.984,17.135,19.64,21.989
1606,13.46,14.989,17.14,19.647,21.997
1607,13.464,14.993,17.146,19.653,22.005
1608,13.467,14.997,17.151,19.66,22.013
1609,13.471,15.002,17.156,19.667,22.021
1610,13.475,15.006,17.162,19.673,22.028
1611,13.479,15.011,17.167,19.68,22.036
1612,13.483,15.015,17.173,19.687,22.044
1613,13.486,15.02,17.178,19.693,22.052
1614,13.49,15.024,17.184,19.7,22.06
1615,13.494,15.029,17.189,19.707,22.069
1616,13.498,15.033,17.195,19.714,22.077
1617,13.502,15.038,17.2,19.72,22.084
1618,13.505,15.042,17.206,19.727,22.092
1619,13.509,15.047,17.211,19.734,22.1
1620,13.513,15.051,17.216,19.74,22.108
1621,13.517,15.055,17.222,19.747,22.116
1622,13.521,15.06,17.227,19.754,22.124
1623,13.525,15.065,17.233,19.761,22.132
1624,13.528,15.069,17.238,19.767,22.14
1625,13.532,15.073,17.244,19.774,22.148
1626,13.536,15.078,17.249,19.781,22.156
1627,13.54,15.082,17.255,19.788,22.164
1628,13.543,15.087,17.26,19.794,22.172
1629,13.547,15.091,17.266,19.801,22.18
1630,13.551,15.096,17.271,19.808,22.188
1631,13.555,15.1,17.276,19.814,22.196
1632,13.559,15.105,17.282,19.821,22.204
1633,13.563,15.109,17.287,19.828,22.212
1634,13.566,15.113,17.293,19.834,22.22
1635,13.57,15.118,17.298,19.841,22.228
1636,13.574,15.122,17.304,19.848,22.236
1637,13.578,15.127,17.309,19.855,22.244
1638,13.581,15.131,17.315,19.861,22.252
1639,13.585,15.136,17.32,19.868,22.26
1640,13.589,15.14,17.326,19.875,22.268
1641,13.593,15.145,17.331,19.881,22.276
1642,13.597,15.149,17.336,19.888,22.284
1643,13.601,15.154,17.342,19.895,22.292
1644,13.604,15.158,17.347,19.901,22.3
1645,13.608,15.163,17.353,19.908,22.308
1646,13.612,15.167,17.358,19.915,22.316
1647,13.616,15.171,17.364,19.922,22.324
1648,13.619,15.176,17.369,19.928,22.332
1649,13.623,15.18,17.375,19.935,22.34
1650,13.627,15.185,17.38,19.942,22.348
1651,13.631,15.189,17.385,19.948,22.356
1652,13.635,15.194,17.391,19.955,22.364
1653,13.638,15.198,17.396,19.962,22.372
1654,13.642,15.203,17.402,19.969,22.38
1655,13.646,15.207,17.407,19.975,22.388
1656,13.65,15.211,17.413,19.982,22.396
1657,13.653,15.216,17.418,19.989,22.404
1658,13.657,15.22,17.424,19.996,22.412
1659,13.661,15.225,17.429,20.002,22.42
1660,13.665,15.229,17.435,20.009,22.428
1661,13.669,15.234,17.44,20.016,22.436
1662,13.673,15.238,17.445,20.022,22.444
1663,13.676,15.243,17.451,20.029,22.452
1664,13.68,15.247,17.456,20.036,22.46
1665,13.684,15.252,17.462,20.042,22.468
1666,13.688,15.256,17.467,20.049,22.476
1667,13.691,15.26,17.473,20.056,22.484
1668,13.695,15.265,17.478,20.063,22.492
1669,13.699,15.269,17.484,20.069,22.5
1670,13.703,15.274,17.489,20.076,22.508
1671,13.707,15.278,17.494,20.083,22.516
1672,13.71,15.283,17.5,20.09,22.524
1673,13.714,15.287,17.505,20.096,22.532
1674,13.718,15.292,17.511,20.103,22.54
1675,13.722,15.296,17.516,20.11,22.548
1676,13.725,15.3,17.522,20.117,22.556
1677,13.729,15.305,17.527,20.123,22.564
1678,13.733,15.309,17.533,20.13,22.572
1679,13.737,15.314,17.538,20.137,22.58
1680,13.741,15.318,17.543,20.143,22.588
1681,13.744,15.323,17.549,20.15,22.596
1682,13.748,15.327,17.554,20.157,22.604
1683,13.752,15.332,17.56,20.163,22.612
1684,13.756,15.336,17.565,20.17,22.62
1685,13.759,15.34,17.571,20.177,22.628
1686,13.763,15.345,17.576,20.184,22.636
1687,13.767,15.349,17.582,20.19,22.644
1688,13.771,15.354,17.587,20.197,22.652
1689,13.775,15.358,17.592,20.204,22.66
1690,13.778,15.363,17.598,20.211,22.668
1691,13.782,15.367,17.603,20.217,22.676
1692,13.786,15.371,17.609,20.224,22.684
1693,13.79,15.376,17.614,20.231,22.692
1694,13.793,15.38,17.62,20.238,22.7
1695,13.797,15.385,17.625,20.244,22.708
1696,13.801,15.389,17.631,20.251,22.716
1697,13.805,15.394,17.636,20.258,22.724
1698,13.809,15.398,17.641,20.264,22.732
1699,13.812,15.402,17.647,20.271,22.74
1700,13.816,15.407,17.652,20.278,22.748
1701,13.82,15.411,17.658,20.284,22.756
1702,13.824,15.416,17.663,20.291,22.765
1703,13.827,15.42,17.669,20.298,22.773
1704,13.831,15.424,17.674,20.305,22.78
1705,13.835,15.429,17.68,20.311,22.789
1706,13.839,15.433,17.685,20.318,22.796
1707,13.843,15.438,17.69,20.325,22.804
1708,13.846,15.442,17.696,20.332,22.812
1709,13.85,15.447,17.701,20.338,22.82
1710,13.854,15.451,17.707,20.345,22.828
1711,13.857,15.455,17.712,20.352,22.837
1712,13.861,15.46,17.718,20.358,22.845
1713,13.865,15.464,17.723,20.365,22.853
1714,13.869,15.469,17.728,20.372,22.861
1715,13.873,15.473,17.734,20.379,22.869
1716,13.876,15.478,17.739,20.385,22.877
1717,13.88,15.482,17.745,20.392,22.885
1718,13.884,15.487,17.75,20.399,22.893
1719,13.888,15.491,17.756,20.405,22.901
1720,13.891,15.495,17.761,20.412,22.909
1721,13.895,15.5,17.767,20.419,22.917
1722,13.899,15.504,17.772,20.426,22.925
1723,13.903,15.509,17.777,20.432,22.933
1724,13.906,15.513,17.783,20.439,22.941
1725,13.91,15.518,17.788,20.446,22.949
1726,13.914,15.522,17.794,20.452,22.957
1727,13.918,15.526,17.799,20.459,22.965
1728,13.921,15.531,17.805,20.466,22.973
1729,13.925,15.535,17.81,20.473,22.981
1730,13.929,15.54,17.815,20.48,22.989
1731,13.933,15.544,17.821,20.486,22.997
1732,13.936,15.548,17.826,20.493,23.005
1733,13.94,15.553,17.832,20.5,23.013
1734,13.944,15.557,17.837,20.506,23.021
1735,13.948,15.562,17.843,20.513,23.029
1736,13.952,15.566,17.848,20.52,23.037
1737,13.955,15.571,17.853,20.526,23.045
1738,13.959,15.575,17.859,20.533,23.053
1739,13.963,15.579,17.864,20.54,23.061
1740,13.966,15.584,17.87,20.547,23.07
1741,13.97,15.588,17.875,20.553,23.077
1742,13.974,15.593,17.881,20.56,23.085
1743,13.978,15.597,17.886,20.567,23.093
1744,13.981,15.601,17.891,20.573,23.101
1745,13.985,15.606,17.897,20.58,23.109
1746,13.989,15.61,17.902,20.587,23.117
1747,13.993,15.615,17.908,20.594,23.126
1748,13.996,15.619,17.913,20.6,23.134
1749,14,15.623,17.919,20.607,23.142
1750,14.004,15.628,17.924,20.614,23.15
1751,14.008,15.632,17.929,20.621,23.158
1752,14.011,15.637,17.935,20.627,23.166
1753,14.015,15.641,17.94,20.634,23.174
1754,14.019,15.646,17.946,20.641,23.182
1755,14.023,15.65,17.951,20.647,23.19
1756,14.026,15.654,17.957,20.654,23.198
1757,14.03,15.659,17.962,20.661,23.206
1758,14.034,15.663,17.967,20.668,23.214
1759,14.038,15.668,17.973,20.674,23.222
1760,14.041,15.672,17.978,20.681,23.23
1761,14.045,15.676,17.984,20.688,23.238
1762,14.049,15.681,17.989,20.694,23.246
1763,14.053,15.685,17.995,20.701,23.254
1764,14.056,15.69,18,20.708,23.262
1765,14.06,15.694,18.005,20.715,23.271
1766,14.064,15.698,18.011,20.721,23.279
1767,14.067,15.703,18.016,20.728,23.287
1768,14.071,15.707,18.022,20.735,23.295
1769,14.075,15.712,18.027,20.742,23.303
1770,14.079,15.716,18.032,20.748,23.311
1771,14.082,15.72,18.038,20.755,23.318
1772,14.086,15.725,18.043,20.762,23.326
1773,14.09,15.729,18.049,20.768,23.335
1774,14.094,15.734,18.054,20.775,23.343
1775,14.097,15.738,18.06,20.782,23.351
1776,14.101,15.742,18.065,20.789,23.359
1777,14.105,15.747,18.07,20.795,23.367
1778,14.109,15.751,18.076,20.802,23.375
1779,14.112,15.756,18.081,20.809,23.383
1780,14.116,15.76,18.087,20.815,23.391
1781,14.12,15.764,18.092,20.822,23.399
1782,14.124,15.769,18.097,20.829,23.407
1783,14.127,15.773,18.103,20.835,23.415
1784,14.131,15.777,18.108,20.842,23.423
1785,14.135,15.782,18.114,20.849,23.431
1786,14.138,15.786,18.119,20.856,23.439
1787,14.142,15.791,18.125,20.862,23.447
1788,14.146,15.795,18.13,20.869,23.455
1789,14.15,15.8,18.135,20.876,23.463
1790,14.153,15.804,18.141,20.883,23.471
1791,14.157,15.808,18.146,20.889,23.479
1792,14.161,15.813,18.152,20.896,23.487
1793,14.164,15.817,18.157,20.903,23.496
1794,14.168,15.821,18.162,20.91,23.504
1795,14.172,15.826,18.168,20.916,23.512
1796,14.176,15.83,18.173,20.923,23.52
1797,14.179,15.835,18.179,20.93,23.528
1798,14.183,15.839,18.184,20.936,23.536
1799,14.187,15.843,18.189,20.943,23.544
1800,14.191,15.848,18.195,20.95,23.552
1801,14.194,15.852,18.2,20.956,23.56
1802,14.198,15.857,18.206,20.963,23.568
1803,14.201,15.861,18.211,20.97,23.576
1804,14.205,15.865,18.216,20.977,23.584
1805,14.209,15.87,18.222,20.983,23.592
1806,14.213,15.874,18.227,20.99,23.6
1807,14.217,15.879,18.233,20.997,23.608
1808,14.22,15.883,18.238,21.003,23.616
1809,14.224,15.887,18.244,21.01,23.624
1810,14.228,15.892,18.249,21.017,23.632
1811,14.231,15.896,18.254,21.023,23.64
1812,14.235,15.9,18.26,21.03,23.648
1813,14.239,15.905,18.265,21.037,23.657
1814,14.242,15.909,18.271,21.044,23.665
1815,14.246,15.914,18.276,21.05,23.673
1816,14.25,15.918,18.281,21.057,23.681
1817,14.254,15.922,18.287,21.064,23.689
1818,14.257,15.927,18.292,21.071,23.697
1819,14.261,15.931,18.298,21.077,23.705
1820,14.265,15.935,18.303,21.084,23.713
1821,14.269,15.94,18.308,21.091,23.721
1822,14.272,15.944,18.314,21.097,23.729
1823,14.276,15.948,18.319,21.104,23.737
1824,14.279,15.953,18.324,21.111,23.745
1825,14.283,15.957,18.33,21.117,23.753
1826,14.287,15.962,18.335,21.124,23.761
1827,14.291,15.966,18.341,21.131,23.769
1828,14.294,15.97,18.346,21.138,23.777
1829,14.298,15.975,18.351,21.144,23.785
1830,14.302,15.979,18.357,21.151,23.793
1831,14.306,15.984,18.362,21.158,23.801
1832,14.309,15.988,18.368,21.164,23.809
1833,14.313,15.992,18.373,21.171,23.817
1834,14.316,15.997,18.378,21.178,23.826
1835,14.32,16.001,18.384,21.185,23.833
1836,14.324,16.005,18.389,21.191,23.841
1837,14.328,16.01,18.395,21.198,23.849
1838,14.331,16.014,18.4,21.205,23.857
1839,14.335,16.018,18.405,21.211,23.865
1840,14.339,16.023,18.411,21.218,23.873
1841,14.342,16.027,18.416,21.225,23.881
1842,14.346,16.032,18.422,21.231,23.889
1843,14.35,16.036,18.427,21.238,23.897
1844,14.354,16.04,18.432,21.245,23.905
1845,14.357,16.044,18.438,21.252,23.914
1846,14.361,16.049,18.443,21.258,23.922
1847,14.365,16.053,18.448,21.265,23.93
1848,14.368,16.058,18.454,21.272,23.938
1849,14.372,16.062,18.459,21.278,23.946
1850,14.376,16.066,18.465,21.285,23.954
1851,14.379,16.071,18.47,21.292,23.962
1852,14.383,16.075,18.475,21.298,23.97
1853,14.387,16.08,18.481,21.305,23.978
1854,14.39,16.084,18.486,21.312,23.986
1855,14.394,16.088,18.491,21.318,23.994
1856,14.398,16.092,18.497,21.325,24.002
