day,p3,p15,p50,p85,p97
1258,11.671,12.973,14.849,17.102,19.285
1259,11.676,12.978,14.855,17.109,19.294
1260,11.68,12.983,14.861,17.117,19.303
1261,11.684,12.988,14.867,17.125,19.312
1262,11.688,12.993,14.873,17.132,19.321
1263,11.693,12.998,14.879,17.14,19.33
1264,11.697,13.003,14.885,17.147,19.339
1265,11.701,13.008,14.891,17.154,19.348
1266,11.705,13.013,14.897,17.162,19.357
1267,11.709,13.018,14.904,17.17,19.366
1268,11.714,13.023,14.91,17.177,19.375
1269,11.718,13.028,14.916,17.185,19.384
1270,11.722,13.033,14.922,17.192,19.393
1271,11.726,13.038,14.928,17.2,19.402
1272,11.731,13.043,14.934,17.207,19.411
1273,11.735,13.048,14.94,17.215,19.42
1274,11.739,13.053,14.946,17.222,19.429
1275,11.743,13.058,14.952,17.23,19.438
1276,11.748,13.063,14.958,17.237,19.447
1277,11.752,13.068,14.964,17.245,19.456
1278,11.756,13.073,14.97,17.252,19.465
1279,11.76,13.077,14.977,17.26,19.474
1280,11.765,13.083,14.983,17.267,19.483
1281,11.769,13.087,14.989,17.275,19.492
1282,11.773,13.092,14.995,17.283,19.501
1283,11.777,13.097,15.001,17.29,19.51
1284,11.782,13.102,15.007,17.298,19.519
1285,11.786,13.107,15.013,17.305,19.528
1286,11.79,13.112,15.019,17.313,19.537
1287,11.794,13.117,15.025,17.32,19.547
1288,11.798,13.122,15.031,17.328,19.555
1289,11.803,13.127,15.037,17.335,19.565
1290,11.807,13.132,15.043,17.343,19.574
1291,11.811,13.137,15.049,17.35,19.583
1292,11.815,13.142,15.056,17.358,19.592
1293,11.819,13.147,15.062,17.365,19.601
1294,11.824,13.152,15.068,17.373,19.61
1295,11.828,13.157,15.074,17.38,19.619
1296,11.832,13.162,15.08,17.388,19.628
1297,11.836,13.167,15.086,17.395,19.637
1298,11.84,13.171,15.092,17.403,19.646
1299,11.845,13.176,15.098,17.41,19.655
1300,11.849,13.181,15.104,17.418,19.664
1301,11.853,13.186,15.11,17.425,19.673
1302,11.857,13.191,15.116,17.433,19.682
1303,11.861,13.196,15.122,17.44,19.691
1304,11.865,13.201,15.128,17.448,19.7
1305,11.87,13.206,15.134,17.455,19.709
1306,11.874,13.211,15.14,17.463,19.718
1307,11.878,13.216,15.146,17.471,19.727
1308,11.882,13.221,15.152,17.478,19.736
1309,11.886,13.226,15.158,17.486,19.745
1310,11.891,13.231,15.165,17.493,19.754
1311,11.895,13.235,15.171,17.501,19.763
1312,11.899,13.24,15.177,17.508,19.772
1313,11.903,13.245,15.183,17.516,19.781
1314,11.908,13.25,15.189,17.523,19.79
1315,11.912,13.255,15.195,17.531,19.799
1316,11.916,13.26,15.201,17.538,19.809
1317,11.92,13.265,15.207,17.546,19.818
1318,11.924,13.27,15.213,17.553,19.827
1319,11.928,13.275,15.219,17.561,19.836
1320,11.932,13.28,15.225,17.568,19.845
1321,11.937,13.285,15.231,17.576,19.854
1322,11.941,13.289,15.237,17.583,19.863
1323,11.945,13.294,15.243,17.591,19.872
1324,11.949,13.299,15.249,17.598,19.881
1325,11.953,13.304,15.255,17.606,19.89
1326,11.957,13.309,15.261,17.613,19.899
1327,11.962,13.314,15.267,17.621,19.908
1328,11.966,13.319,15.273,17.628,19.917
1329,11.97,13.324,15.279,17.636,19.926
1330,11.974,13.329,15.285,17.643,19.935
1331,11.978,13.334,15.291,17.651,19.944
1332,11.982,13.338,15.297,17.658,19.953
1333,11.987,13.344,15.303,17.666,19.962
1334,11.991,13.348,15.309,17.673,19.971
1335,11.995,13.353,15.315,17.681,19.98
1336,11.999,13.358,15.321,17.688,19.989
1337,12.003,13.363,15.328,17.696,19.998
1338,12.007,13.368,15.334,17.703,20.007
1339,12.012,13.373,15.34,17.711,20.016
1340,12.016,13.378,15.346,17.718,20.025
1341,12.02,13.383,15.352,17.726,20.035
1342,12.024,13.387,15.358,17.733,20.044
1343,12.028,13.392,15.364,17.741,20.052
1344,12.032,13.397,15.37,17.748,20.061
1345,12.036,13.402,15.376,17.756,20.071
1346,12.04,13.407,15.382,17.763,20.08
1347,12.045,13.412,15.388,17.771,20.089
1348,12.049,13.417,15.394,17.778,20.098
1349,12.053,13.422,15.4,17.786,20.107
1350,12.057,13.426,15.406,17.793,20.116
1351,12.061,13.431,15.412,17.801,20.125
1352,12.065,13.436,15.418,17.808,20.134
1353,12.069,13.441,15.424,17.816,20.143
1354,12.074,13.446,15.43,17.823,20.152
1355,12.078,13.451,15.436,17.831,20.161
1356,12.082,13.456,15.442,17.838,20.17
1357,12.086,13.46,15.448,17.846,20.179
1358,12.09,13.465,15.454,17.853,20.188
1359,12.094,13.47,15.46,17.861,20.197
1360,12.098,13.475,15.466,17.868,20.206
1361,12.103,13.48,15.472,17.876,20.216
1362,12.107,13.485,15.478,17.883,20.225
1363,12.111,13.49,15.484,17.891,20.234
1364,12.115,13.495,15.49,17.898,20.242
1365,12.119,13.499,15.496,17.906,20.252
1366,12.123,13.504,15.502,17.913,20.261
1367,12.127,13.509,15.508,17.921,20.27
1368,12.131,13.514,15.514,17.928,20.279
1369,12.136,13.519,15.52,17.936,20.288
1370,12.14,13.524,15.526,17.943,20.297
1371,12.144,13.529,15.532,17.951,20.306
1372,12.148,13.533,15.538,17.958,20.315
1373,12.152,13.538,15.544,17.966,20.324
1374,12.156,13.543,15.55,17.973,20.333
1375,12.16,13.548,15.556,17.981,20.342
1376,12.164,13.553,15.562,17.988,20.351
1377,12.168,13.558,15.568,17.996,20.36
1378,12.172,13.563,15.574,18.003,20.369
1379,12.177,13.567,15.58,18.011,20.378
1380,12.181,13.572,15.586,18.018,20.387
1381,12.185,13.577,15.592,18.025,20.396
1382,12.189,13.582,15.598,18.033,20.405
1383,12.193,13.587,15.604,18.041,20.415
1384,12.197,13.592,15.61,18.048,20.423
1385,12.201,13.597,15.616,18.055,20.432
1386,12.205,13.601,15.622,18.063,20.442
1387,12.209,13.606,15.628,18.071,20.451
1388,12.213,13.611,15.634,18.078,20.46
1389,12.218,13.616,15.64,18.085,20.469
1390,12.222,13.621,15.646,18.093,20.478
1391,12.226,13.625,15.652,18.1,20.487
1392,12.23,13.63,15.658,18.108,20.496
1393,12.234,13.635,15.664,18.115,20.505
1394,12.238,13.64,15.67,18.123,20.514
1395,12.242,13.645,15.676,18.13,20.523
1396,12.246,13.65,15.682,18.138,20.532
1397,12.25,13.655,15.688,18.145,20.541
1398,12.254,13.659,15.694,18.153,20.55
1399,12.259,13.664,15.7,18.16,20.559
1400,12.263,13.669,15.706,18.168,20.568
1401,12.267,13.674,15.712,18.175,20.577
1402,12.271,13.679,15.718,18.183,20.586
1403,12.275,13.684,15.724,18.19,20.596
1404,12.279,13.688,15.73,18.198,20.604
1405,12.283,13.693,15.736,18.205,20.613
1406,12.287,13.698,15.742,18.213,20.623
1407,12.291,13.703,15.748,18.22,20.632
1408,12.296,13.708,15.753,18.227,20.64
1409,12.3,13.713,15.759,18.235,20.65
1410,12.304,13.717,15.765,18.242,20.659
1411,12.308,13.722,15.771,18.25,20.668
1412,12.312,13.727,15.777,18.258,20.677
1413,12.316,13.732,15.783,18.265,20.686
1414,12.32,13.737,15.789,18.272,20.695
1415,12.324,13.742,15.795,18.28,20.704
1416,12.328,13.746,15.801,18.287,20.713
1417,12.332,13.751,15.807,18.295,20.722
1418,12.336,13.756,15.813,18.302,20.731
1419,12.34,13.761,15.819,18.31,20.74
1420,12.344,13.766,15.825,18.317,20.749
1421,12.348,13.77,15.831,18.325,20.758
1422,12.353,13.775,15.837,18.332,20.767
1423,12.357,13.78,15.843,18.34,20.776
1424,12.361,13.785,15.849,18.347,20.785
1425,12.365,13.79,15.855,18.355,20.795
1426,12.369,13.795,15.861,18.362,20.804
1427,12.373,13.799,15.867,18.369,20.812
1428,12.377,13.804,15.873,18.377,20.822
1429,12.381,13.809,15.879,18.385,20.831
1430,12.385,13.814,15.885,18.392,20.84
1431,12.389,13.819,15.891,18.399,20.849
1432,12.393,13.824,15.897,18.407,20.858
1433,12.397,13.828,15.903,18.414,20.867
1434,12.401,13.833,15.909,18.422,20.876
1435,12.405,13.838,15.915,18.429,20.885
1436,12.41,13.843,15.921,18.437,20.894
1437,12.414,13.848,15.927,18.444,20.903
1438,12.418,13.852,15.933,18.452,20.912
1439,12.422,13.857,15.939,18.459,20.922
1440,12.426,13.862,15.945,18.467,20.93
1441,12.43,13.867,15.951,18.474,20.939
1442,12.434,13.872,15.957,18.482,20.949
1443,12.438,13.876,15.962,18.489,20.958
1444,12.442,13.881,15.968,18.497,20.967
1445,12.446,13.886,15.974,18.504,20.976
1446,12.45,13.891,15.98,18.512,20.985
1447,12.454,13.896,15.986,18.519,20.994
1448,12.458,13.9,15.992,18.527,21.003
1449,12.463,13.905,15.998,18.534,21.012
1450,12.467,13.91,16.004,18.542,21.021
1451,12.471,13.915,16.01,18.549,21.03
1452,12.475,13.92,16.016,18.557,21.039
1453,12.479,13.925,16.022,18.564,21.048
1454,12.483,13.929,16.028,18.571,21.057
1455,12.487,13.934,16.034,18.579,21.066
1456,12.491,13.939,16.04,18.586,21.075
1457,12.495,13.944,16.046,18.594,21.084
1458,12.499,13.949,16.052,18.601,21.093
1459,12.503,13.953,16.058,18.609,21.103
1460,12.507,13.958,16.064,18.616,21.112
1461,12.511,13.963,16.07,18.624,21.12
1462,12.515,13.968,16.076,18.631,21.13
1463,12.519,13.973,16.082,18.639,21.139
1464,12.523,13.977,16.088,18.646,21.148
1465,12.528,13.982,16.094,18.654,21.157
1466,12.532,13.987,16.099,18.661,21.166
1467,12.536,13.992,16.106,18.669,21.175
1468,12.54,13.997,16.112,18.676,21.184
1469,12.544,14.001,16.117,18.684,21.194
1470,12.548,14.006,16.123,18.691,21.202
1471,12.552,14.011,16.129,18.698,21.211
1472,12.556,14.016,16.135,18.706,21.221
1473,12.56,14.021,16.141,18.714,21.23
1474,12.564,14.025,16.147,18.721,21.239
1475,12.568,14.03,16.153,18.728,21.248
1476,12.572,14.035,16.159,18.736,21.257
1477,12.576,14.04,16.165,18.743,21.266
1478,12.58,14.045,16.171,18.751,21.275
1479,12.584,14.049,16.177,18.758,21.284
1480,12.588,14.054,16.183,18.766,21.293
1481,12.593,14.059,16.189,18.773,21.302
1482,12.597,14.064,16.195,18.781,21.311
1483,12.601,14.069,16.201,18.788,21.32
1484,12.605,14.073,16.207,18.796,21.33
1485,12.609,14.078,16.213,18.803,21.338
1486,12.613,14.083,16.219,18.811,21.348
1487,12.617,14.088,16.225,18.818,21.357
1488,12.621,14.092,16.231,18.826,21.366
1489,12.625,14.097,16.237,18.833,21.375
1490,12.629,14.102,16.243,18.841,21.384
1491,12.633,14.107,16.249,18.848,21.393
1492,12.637,14.112,16.254,18.856,21.402
1493,12.641,14.117,16.26,18.863,21.411
1494,12.645,14.121,16.266,18.87,21.42
1495,12.649,14.126,16.272,18.878,21.429
1496,12.653,14.131,16.278,18.885,21.438
1497,12.657,14.136,16.284,18.893,21.447
1498,12.661,14.14,16.29,18.9,21.457
1499,12.665,14.145,16.296,18.908,21.466
1500,12.669,14.15,16.302,18.915,21.475
1501,12.673,14.155,16.308,18.923,21.484
1502,12.677,14.16,16.314,18.93,21.493
1503,12.681,14.164,16.32,18.938,21.502
1504,12.686,14.169,16.326,18.945,21.511
1505,12.69,14.174,16.332,18.953,21.52
1506,12.694,14.179,16.338,18.96,21.529
1507,12.698,14.184,16.344,18.968,21.538
1508,12.702,14.188,16.35,18.975,21.547
1509,12.706,14.193,16.356,18.983,21.557
1510,12.71,14.198,16.362,18.99,21.566
1511,12.714,14.203,16.368,18.998,21.575
1512,12.718,14.208,16.374,19.005,21.584
1513,12.722,14.212,16.379,19.013,21.593
1514,12.726,14.217,16.385,19.02,21.602
1515,12.73,14.222,16.391,19.027,21.611
1516,12.734,14.227,16.397,19.035,21.62
1517,12.738,14.231,16.403,19.043,21.629
1518,12.742,14.236,16.409,19.05,21.638
1519,12.746,14.241,16.415,19.057,21.647
1520,12.75,14.246,16.421,19.065,21.657
1521,12.754,14.251,16.427,19.072,21.665
1522,12.758,14.255,16.433,19.08,21.675
1523,12.762,14.26,16.439,19.087,21.684
1524,12.767,14.265,16.445,19.095,21.693
1525,12.77,14.27,16.451,19.102,21.702
1526,12.774,14.275,16.457,19.11,21.711
1527,12.778,14.279,16.463,19.117,21.72
1528,12.783,14.284,16.469,19.125,21.729
1529,12.787,14.289,16.475,19.132,21.738
1530,12.791,14.294,16.481,19.14,21.748
1531,12.795,14.299,16.487,19.147,21.756
1532,12.799,14.303,16.493,19.155,21.766
1533,12.803,14.308,16.498,19.162,21.775
1534,12.807,14.313,16.504,19.17,21.784
1535,12.811,14.318,16.51,19.177,21.793
1536,12.815,14.322,16.516,19.185,21.802
1537,12.819,14.327,16.522,19.192,21.811
1538,12.823,14.332,16.528,19.2,21.82
1539,12.827,14.337,16.534,19.207,21.829
1540,12.831,14.342,16.54,19.215,21.839
1541,12.835,14.346,16.546,19.222,21.848
1542,12.839,14.351,16.552,19.23,21.857
1543,12.843,14.356,16.558,19.237,21.866
1544,12.847,14.361,16.564,19.244,21.875
1545,12.851,14.365,16.57,19.252,21.884
1546,12.855,14.37,16.576,19.26,21.893
1547,12.859,14.375,16.582,19.267,21.902
1548,12.863,14.38,16.588,19.274,21.911
1549,12.867,14.385,16.594,19.282,21.921
1550,12.871,14.389,16.6,19.289,21.929
1551,12.875,14.394,16.606,19.297,21.939
1552,12.879,14.399,16.611,19.304,21.948
1553,12.884,14.404,16.617,19.312,21.957
1554,12.888,14.409,16.623,19.319,21.966
1555,12.892,14.413,16.629,19.327,21.975
1556,12.896,14.418,16.635,19.334,21.984
1557,12.9,14.423,16.641,19.342,21.993
1558,12.904,14.428,16.647,19.349,22.003
1559,12.908,14.432,16.653,19.357,22.011
1560,12.912,14.437,16.659,19.364,22.021
1561,12.916,14.442,16.665,19.372,22.03
1562,12.92,14.447,16.671,19.379,22.039
1563,12.924,14.452,16.677,19.387,22.048
1564,12.928,14.456,16.683,19.394,22.057
1565,12.932,14.461,16.689,19.402,22.066
1566,12.936,14.466,16.695,19.409,22.075
1567,12.94,14.471,16.701,19.417,22.085
1568,12.944,14.475,16.707,19.424,22.093
1569,12.948,14.48,16.713,19.432,22.103
1570,12.952,14.485,16.718,19.439,22.111
1571,12.956,14.49,16.724,19.446,22.121
1572,12.96,14.494,16.73,19.454,22.13
1573,12.964,14.499,16.736,19.461,22.139
1574,12.968,14.504,16.742,19.469,22.148
1575,12.972,14.509,16.748,19.476,22.157
1576,12.976,14.514,16.754,19.484,22.166
1577,12.98,14.518,16.76,19.491,22.175
1578,12.984,14.523,16.766,19.499,22.185
1579,12.988,14.528,16.772,19.506,22.194
1580,12.992,14.533,16.778,19.514,22.203
1581,12.996,14.537,16.784,19.521,22.212
1582,13,14.542,16.79,19.529,22.221
1583,13.004,14.547,16.796,19.536,22.23
1584,13.009,14.552,16.802,19.544,22.239
1585,13.013,14.557,16.808,19.551,22.248
1586,13.016,14.561,16.814,19.559,22.258
1587,13.021,14.566,16.819,19.566,22.266
1588,13.025,14.571,16.825,19.574,22.276
1589,13.029,14.576,16.831,19.581,22.285
1590,13.033,14.58,16.837,19.589,22.294
1591,13.037,14.585,16.843,19.596,22.303
1592,13.041,14.59,16.849,19.603,22.312
1593,13.045,14.595,16.855,19.611,22.321
1594,13.049,14.6,16.861,19.619,22.33
1595,13.053,14.604,16.867,19.626,22.339
1596,13.057,14.609,16.873,19.634,22.349
1597,13.061,14.614,16.879,19.641,22.358
1598,13.065,14.619,16.885,19.648,22.367
1599,13.069,14.623,16.891,19.656,22.376
1600,13.073,14.628,16.897,19.663,22.385
1601,13.077,14.633,16.903,19.671,22.394
1602,13.081,14.638,16.909,19.678,22.403
1603,13.085,14.642,16.914,19.686,22.412
1604,13.089,14.647,16.92,19.693,22.422
1605,13.093,14.652,16.926,19.701,22.43
1606,13.097,14.657,16.932,19.708,22.44
1607,13.101,14.661,16.938,19.716,22.449
1608,13.105,14.666,16.944,19.723,22.458
1609,13.109,14.671,16.95,19.731,22.467
1610,13.113,14.676,16.956,19.738,22.476
1611,13.117,14.681,16.962,19.746,22.485
1612,13.121,14.685,16.968,19.753,22.495
1613,13.125,14.69,16.974,19.76,22.503
1614,13.129,14.695,16.98,19.768,22.513
1615,13.133,14.7,16.986,19.775,22.522
1616,13.137,14.704,16.992,19.783,22.531
1617,13.141,14.709,16.997,19.79,22.54
1618,13.145,14.714,17.003,19.798,22.549
1619,13.149,14.719,17.009,19.805,22.558
1620,13.153,14.723,17.015,19.813,22.567
1621,13.157,14.728,17.021,19.82,22.576
1622,13.161,14.733,17.027,19.828,22.585
1623,13.165,14.738,17.033,19.835,22.595
1624,13.169,14.742,17.039,19.843,22.604
1625,13.173,14.747,17.045,19.85,22.613
1626,13.177,14.752,17.051,19.858,22.622
1627,13.181,14.757,17.057,19.865,22.631
1628,13.185,14.761,17.063,19.873,22.64
1629,13.189,14.766,17.069,19.88,22.649
1630,13.193,14.771,17.074,19.887,22.658
1631,13.197,14.776,17.08,19.895,22.668
1632,13.201,14.781,17.086,19.902,22.676
1633,13.205,14.785,17.092,19.91,22.686
1634,13.209,14.79,17.098,19.917,22.695
1635,13.213,14.795,17.104,19.925,22.704
1636,13.217,14.799,17.11,19.932,22.713
1637,13.221,14.804,17.116,19.94,22.722
1638,13.225,14.809,17.122,19.947,22.731
1639,13.229,14.814,17.128,19.955,22.74
1640,13.233,14.818,17.134,19.962,22.749
1641,13.237,14.823,17.14,19.969,22.758
1642,13.241,14.828,17.146,19.977,22.768
1643,13.246,14.833,17.151,19.984,22.777
1644,13.249,14.838,17.157,19.992,22.786
1645,13.253,14.842,17.163,20,22.795
1646,13.257,14.847,17.169,20.007,22.804
1647,13.261,14.852,17.175,20.014,22.813
1648,13.265,14.856,17.181,20.022,22.822
1649,13.269,14.861,17.187,20.029,22.831
1650,13.273,14.866,17.193,20.037,22.84
1651,13.277,14.871,17.199,20.044,22.85
1652,13.282,14.876,17.205,20.052,22.858
1653,13.285,14.88,17.211,20.059,22.868
1654,13.289,14.885,17.216,20.067,22.877
1655,13.293,14.89,17.222,20.074,22.886
1656,13.297,14.894,17.228,20.082,22.895
1657,13.301,14.899,17.234,20.089,22.904
1658,13.305,14.904,17.24,20.096,22.913
1659,13.309,14.909,17.246,20.104,22.922
1660,13.313,14.913,17.252,20.111,22.931
1661,13.317,14.918,17.258,20.119,22.94
1662,13.321,14.923,17.264,20.126,22.95
1663,13.325,14.928,17.27,20.133,22.958
1664,13.329,14.932,17.275,20.141,22.968
1665,13.333,14.937,17.281,20.149,22.977
1666,13.337,14.942,17.287,20.156,22.986
1667,13.341,14.946,17.293,20.163,22.995
1668,13.345,14.951,17.299,20.171,23.004
1669,13.349,14.956,17.305,20.178,23.013
1670,13.353,14.961,17.311,20.186,23.022
1671,13.357,14.965,17.317,20.193,23.032
1672,13.361,14.97,17.323,20.201,23.04
1673,13.365,14.975,17.329,20.208,23.05
1674,13.369,14.98,17.334,20.215,23.059
1675,13.373,14.984,17.34,20.223,23.068
1676,13.377,14.989,17.346,20.23,23.077
1677,13.381,14.994,17.352,20.238,23.086
1678,13.385,14.999,17.358,20.245,23.095
1679,13.389,15.003,17.364,20.253,23.104
1680,13.393,15.008,17.37,20.26,23.113
1681,13.397,15.013,17.376,20.268,23.122
1682,13.401,15.017,17.382,20.275,23.131
1683,13.405,15.022,17.387,20.282,23.14
1684,13.409,15.027,17.393,20.29,23.149
1685,13.413,15.031,17.399,20.297,23.159
1686,13.417,15.036,17.405,20.305,23.168
1687,13.421,15.041,17.411,20.312,23.177
1688,13.425,15.046,17.417,20.32,23.186
1689,13.429,15.05,17.423,20.327,23.195
1690,13.433,15.055,17.429,20.334,23.204
1691,13.437,15.06,17.434,20.342,23.213
1692,13.441,15.064,17.44,20.349,23.222
1693,13.445,15.069,17.446,20.357,23.231
1694,13.449,15.074,17.452,20.364,23.24
1695,13.453,15.079,17.458,20.371,23.249
1696,13.456,15.083,17.464,20.379,23.259
1697,13.461,15.088,17.47,20.386,23.267
1698,13.464,15.093,17.476,20.394,23.277
1699,13.469,15.097,17.481,20.401,23.286
1700,13.472,15.102,17.487,20.409,23.295
1701,13.476,15.107,17.493,20.416,23.304
1702,13.48,15.111,17.499,20.424,23.313
1703,13.484,15.116,17.505,20.431,23.322
1704,13.488,15.121,17.511,20.438,23.331
1705,13.492,15.126,17.517,20.446,23.34
1706,13.496,15.13,17.522,20.453,23.349
1707,13.5,15.135,17.528,20.46,23.358
1708,13.504,15.14,17.534,20.468,23.367
1709,13.508,15.144,17.54,20.475,23.376
1710,13.512,15.149,17.546,20.483,23.386
1711,13.516,15.154,17.552,20.49,23.394
1712,13.52,15.158,17.558,20.498,23.404
1713,13.524,15.163,17.563,20.505,23.412
1714,13.528,15.168,17.569,20.512,23.422
1715,13.532,15.173,17.575,20.52,23.431
1716,13.536,15.177,17.581,20.527,23.439
1717,13.54,15.182,17.587,20.535,23.449
1718,13.544,15.187,17.593,20.542,23.458
1719,13.548,15.191,17.599,20.549,23.467
1720,13.552,15.196,17.604,20.557,23.476
1721,13.555,15.201,17.61,20.564,23.485
1722,13.559,15.205,17.616,20.571,23.494
1723,13.563,15.21,17.622,20.579,23.503
1724,13.567,15.215,17.628,20.586,23.512
1725,13.571,15.219,17.634,20.594,23.521
1726,13.575,15.224,17.639,20.601,23.53
1727,13.579,15.229,17.645,20.609,23.539
1728,13.583,15.233,17.651,20.616,23.548
1729,13.587,15.238,17.657,20.623,23.558
1730,13.591,15.243,17.663,20.631,23.566
1731,13.595,15.247,17.669,20.638,23.576
1732,13.599,15.252,17.675,20.645,23.584
1733,13.603,15.257,17.68,20.653,23.594
1734,13.607,15.261,17.686,20.66,23.602
1735,13.611,15.266,17.692,20.667,23.611
1736,13.614,15.271,17.698,20.675,23.621
1737,13.618,15.275,17.704,20.682,23.629
1738,13.622,15.28,17.71,20.69,23.639
1739,13.626,15.285,17.715,20.697,23.648
1740,13.63,15.289,17.721,20.704,23.657
1741,13.634,15.294,17.727,20.712,23.666
1742,13.638,15.299,17.733,20.719,23.675
1743,13.642,15.303,17.739,20.727,23.684
1744,13.646,15.308,17.744,20.734,23.693
1745,13.65,15.313,17.75,20.741,23.702
1746,13.654,15.317,17.756,20.749,23.711
1747,13.658,15.322,17.762,20.756,23.72
1748,13.662,15.327,17.768,20.763,23.729
1749,13.665,15.331,17.774,20.771,23.738
1750,13.669,15.336,17.779,20.778,23.747
1751,13.673,15.341,17.785,20.785,23.756
1752,13.677,15.345,17.791,20.793,23.765
1753,13.681,15.35,17.797,20.8,23.774
1754,13.685,15.355,17.803,20.808,23.783
1755,13.689,15.359,17.808,20.815,23.792
1756,13.693,15.364,17.814,20.822,23.801
1757,13.697,15.369,17.82,20.83,23.81
1758,13.701,15.373,17.826,20.837,23.819
1759,13.705,15.378,17.832,20.844,23.828
1760,13.708,15.382,17.837,20.852,23.837
1761,13.712,15.387,17.843,20.859,23.846
1762,13.716,15.392,17.849,20.866,23.855
1763,13.72,15.396,17.855,20.874,23.864
1764,13.724,15.401,17.861,20.881,23.873
1765,13.728,15.406,17.866,20.888,23.882
1766,13.732,15.41,17.872,20.896,23.891
1767,13.736,15.415,17.878,20.903,23.9
1768,13.74,15.42,17.884,20.91,23.909
1769,13.744,15.424,17.89,20.918,23.918
1770,13.748,15.429,17.895,20.925,23.927
1771,13.751,15.433,17.901,20.933,23.936
1772,13.755,15.438,17.907,20.94,23.945
1773,13.759,15.443,17.913,20.947,23.954
1774,13.763,15.447,17.919,20.955,23.963
1775,13.767,15.452,17.924,20.962,23.972
1776,13.771,15.457,17.93,20.969,23.981
1777,13.775,15.461,17.936,20.976,23.99
1778,13.779,15.466,17.942,20.984,23.999
1779,13.783,15.471,17.948,20.991,24.008
1780,13.787,15.475,17.953,20.998,24.017
1781,13.79,15.48,17.959,21.006,24.026
1782,13.794,15.484,17.965,21.013,24.035
1783,13.798,15.489,17.971,21.021,24.044
1784,13.802,15.494,17.976,21.028,24.053
1785,13.806,15.498,17.982,21.035,24.062
1786,13.81,15.503,17.988,21.042,24.071
1787,13.814,15.508,17.994,21.05,24.08
1788,13.817,15.512,18,21.057,24.089
1789,13.821,15.517,18.005,21.064,24.098
1790,13.825,15.521,18.011,21.072,24.107
1791,13.829,15.526,18.017,21.079,24.116
1792,13.833,15.531,18.023,21.086,24.125
1793,13.837,15.535,18.028,21.094,24.134
1794,13.841,15.54,18.034,21.101,24.143
1795,13.844,15.544,18.04,21.108,24.152
1796,13.848,15.549,18.046,21.116,24.161
1797,13.852,15.554,18.051,21.123,24.169
1798,13.856,15.558,18.057,21.13,24.179
1799,13.86,15.563,18.063,21.138,24.188
1800,13.864,15.567,18.069,21.145,24.197
1801,13.868,15.572,18.074,21.152,24.206
1802,13.872,15.577,18.08,21.159,24.214
1803,13.875,15.581,18.086,21.167,24.224
1804,13.879,15.586,18.092,21.174,24.232
1805,13.883,15.59,18.097,21.181,24.242
1806,13.887,15.595,18.103,21.189,24.25
1807,13.891,15.6,18.109,21.196,24.259
1808,13.895,15.604,18.115,21.203,24.268
1809,13.899,15.609,18.12,21.211,24.277
1810,13.902,15.613,18.126,21.218,24.286
1811,13.906,15.618,18.132,21.225,24.295
1812,13.91,15.622,18.138,21.232,24.304
1813,13.914,15.627,18.143,21.24,24.313
1814,13.918,15.632,18.149,21.247,24.322
1815,13.922,15.636,18.155,21.254,24.331
1816,13.926,15.641,18.161,21.262,24.34
1817,13.93,15.645,18.166,21.269,24.349
1818,13.933,15.65,18.172,21.276,24.358
1819,13.937,15.655,18.178,21.283,24.367
1820,13.941,15.659,18.184,21.291,24.375
1821,13.945,15.664,18.189,21.298,24.385
1822,13.949,15.668,18.195,21.305,24.393
1823,13.953,15.673,18.201,21.313,24.403
1824,13.956,15.677,18.206,21.32,24.411
1825,13.96,15.682,18.212,21.327,24.42
1826,13.964,15.687,18.218,21.334,24.429
1827,13.968,15.691,18.224,21.342,24.438
1828,13.972,15.696,18.229,21.349,24.447
1829,13.976,15.7,18.235,21.356,24.456
1830,13.98,15.705,18.241,21.363,24.465
1831,13.983,15.709,18.247,21.371,24.474
1832,13.987,15.714,18.252,21.378,24.483
1833,13.991,15.719,18.258,21.385,24.492
1834,13.995,15.723,18.264,21.392,24.501
1835,13.999,15.728,18.269,21.4,24.51
1836,14.003,15.732,18.275,21.407,24.518
1837,14.006,15.737,18.281,21.414,24.528
1838,14.01,15.741,18.287,21.421,24.536
1839,14.014,15.746,18.292,21.429,24.546
1840,14.018,15.75,18.298,21.436,24.554
1841,14.022,15.755,18.304,21.443,24.563
1842,14.025,15.759,18.309,21.451,24.572
1843,14.029,15.764,18.315,21.458,24.581
1844,14.033,15.769,18.321,21.465,24.59
1845,14.037,15.773,18.326,21.472,24.599
1846,14.041,15.778,18.332,21.479,24.608
1847,14.044,15.782,18.338,21.487,24.617
1848,14.048,15.787,18.344,21.494,24.626
1849,14.052,15.791,18.349,21.501,24.634
1850,14.056,15.796,18.355,21.509,24.644
1851,14.06,15.8,18.361,21.516,24.652
1852,14.064,15.805,18.366,21.523,24.661
1853,14.067,15.809,18.372,21.53,24.67
1854,14.071,15.814,18.378,21.537,24.679
1855,14.075,15.819,18.383,21.545,24.688
1856,14.079,15.823,18.389,21.552,24.697
